"HomeCounty","AllCommutes","sum(CNS01)","sum(CNS02)","sum(CNS03)","sum(CNS04)","sum(CNS05)","sum(CNS06)","sum(CNS07)","sum(CNS08)","sum(CNS09)","sum(CNS10)","sum(CNS11)","sum(CNS12)","sum(CNS13)","sum(CNS14)","sum(CNS15)","sum(CNS16)","sum(CNS17)","sum(CNS18)","sum(CNS19)","sum(CNS20)"
51177,56097,176,47,448,4047,1801,1946,7091,2100,950,2312,773,5238,926,2950,6118,7163,1145,5607,2204,3055
51179,55683,86,43,325,3829,1392,1484,6426,1648,1087,2125,789,6953,800,3122,6323,6496,1118,5318,2378,3941
51181,2846,24,3,98,196,261,105,324,160,21,71,35,112,43,191,327,315,69,203,71,217
51183,4573,48,21,58,232,453,195,586,316,35,81,44,130,67,309,346,675,26,449,153,349
51185,16054,60,628,117,799,1193,572,2527,445,204,331,170,528,243,720,1763,2555,157,1253,602,1187
51187,19531,80,19,121,1873,1255,537,2332,619,380,558,210,1959,352,1101,1866,2363,401,1776,801,928
51191,22649,105,171,223,937,3193,757,3243,896,323,496,145,819,490,962,2395,3475,228,2016,588,1187
51193,7921,136,9,45,659,571,264,1066,266,121,237,102,644,84,397,751,866,161,684,324,534
51195,12611,56,547,73,543,649,328,1844,362,140,238,83,496,185,695,1684,2266,62,1106,256,998
51197,12475,70,76,70,547,2641,358,1670,372,103,228,66,286,91,637,1262,1708,174,1187,297,632
51199,27003,42,6,186,1222,2539,704,2974,557,333,627,442,2522,561,1422,3128,3552,985,2778,977,1446
51510,75256,29,19,155,2209,789,1181,5612,1428,2072,2412,1465,14952,1094,5180,6543,7177,1348,7315,5906,8370
51520,7049,22,23,48,244,889,223,1117,219,125,184,46,204,109,409,497,1052,64,985,198,391
51530,3044,9,2,9,124,532,66,363,72,30,56,22,131,32,123,498,404,42,291,94,144
51540,20024,72,10,37,713,566,400,1981,362,552,463,307,1375,368,1181,3992,3343,507,2483,879,433
51550,100532,203,33,638,6312,5206,3277,11633,3836,2238,3859,1696,7960,1501,6655,11122,14914,1461,9718,3625,4645
51570,8416,16,6,89,592,492,329,1167,482,103,298,110,487,178,480,821,1047,176,796,331,416
51580,2871,10,2,20,196,407,78,376,81,38,71,39,86,26,143,205,371,33,433,124,132
51590,17650,46,7,83,551,2747,703,2149,510,118,409,181,522,224,1616,1443,3238,195,1721,511,676
51595,2746,27,7,17,95,369,72,324,153,17,38,30,52,19,170,229,460,31,383,58,195
51600,11609,4,7,18,507,149,254,1166,216,300,410,191,2306,251,708,1290,1107,200,1107,656,762
51610,6290,3,0,11,200,67,102,385,82,243,277,117,1391,95,348,713,502,99,485,431,739
51620,3317,40,0,18,113,375,112,409,137,35,59,26,100,16,190,382,628,31,285,105,256
51630,10711,20,10,59,605,315,313,1291,344,209,424,148,1067,209,685,1197,1496,186,1162,437,534
51640,2745,15,9,14,113,481,67,329,73,36,48,22,86,28,143,201,537,52,275,53,163
51650,56371,50,8,344,2318,7002,1459,6628,1660,792,1145,926,3520,937,4253,5448,8156,1147,5848,1677,3053
51660,20794,483,19,55,948,3044,622,2328,927,380,417,244,905,202,890,3340,2278,284,2415,469,544
51670,10110,25,10,88,669,715,382,1218,806,113,344,127,461,214,810,622,1425,141,1095,354,491
51678,2191,6,4,6,74,108,52,219,65,28,50,15,121,26,76,510,296,32,296,96,111
51680,28780,58,19,91,1090,2814,913,3729,797,339,1080,358,1585,522,2100,2726,5279,324,3117,948,891
51683,19927,28,20,72,2034,530,536,2443,572,400,470,289,2709,325,1594,1768,2024,330,1989,776,1018
51685,7531,5,9,28,715,195,175,940,223,163,185,127,1057,112,612,619,755,126,719,349,417
51690,5709,17,2,27,154,1095,113,660,266,69,102,51,316,79,544,446,907,58,427,179,197
51700,76693,75,10,544,3073,9759,1858,9389,2046,937,1611,1274,4806,1498,5739,6769,11012,2499,8546,2348,2900
51710,89100,89,24,455,4581,4455,2531,11075,3581,1765,3096,1751,6119,1415,6830,8990,14381,1409,10380,3289,2884
51720,1581,7,52,8,67,84,37,225,36,33,27,11,61,18,92,192,307,7,154,31,132
51730,15002,19,8,70,474,1097,506,1635,1410,123,386,167,537,204,1311,1157,2919,164,1611,446,758
51735,5336,6,1,39,355,649,145,578,95,58,122,86,485,106,236,660,605,110,413,201,386
51740,41284,96,12,176,2142,2779,1206,5485,1645,655,1216,679,2443,621,3133,3760,7115,599,4285,1443,1794
51750,5312,17,8,36,125,708,95,687,131,68,95,77,193,55,309,1096,695,90,533,129,165
51760,100296,111,28,384,3837,3523,3121,10260,3462,1693,5709,1542,7768,3716,9261,9049,15374,2244,10448,3716,5050
51770,43915,72,30,140,1882,3666,1705,5365,1914,604,1649,582,2351,1323,3295,2799,8493,516,4477,1699,1353
51775,11059,19,12,80,514,1063,537,1302,392,119,482,143,614,330,664,1033,1858,183,942,383,389
51790,11489,46,11,67,574,1133,371,1476,469,186,239,121,444,225,517,1418,1972,196,1163,413,448
51800,38573,156,14,311,1816,3687,1267,4355,1538,583,1126,600,2422,587,2434,4139,6358,521,3503,1310,1846
51810,198020,211,44,970,10447,8802,5968,23833,6019,4370,9208,4176,17383,3615,12396,20902,28342,3965,23272,7195,6902
51820,10498,66,14,57,604,1342,287,1324,471,158,208,129,452,241,475,928,1710,169,1122,395,346
51830,4327,5,0,16,151,179,87,498,83,69,102,69,321,79,256,586,484,335,770,109,128
51840,12838,46,20,57,679,1266,375,1584,536,222,402,139,791,271,883,1369,1761,217,1299,392,529
53001,7237,1490,10,84,180,971,319,680,348,64,108,73,116,25,186,823,811,52,429,86,382
53003,9382,159,16,45,440,1299,264,1217,213,138,336,78,332,55,270,986,1729,194,822,261,528
53005,84848,6485,49,1614,5016,5571,2547,9644,2408,871,1687,1161,7424,516,8076,7989,10502,1367,6549,1860,3512
53007,35669,5332,32,811,1687,1841,2182,4000,782,636,641,481,989,189,1209,2963,5214,857,3645,770,1408
53009,28677,788,25,148,1598,1712,768,4268,1030,410,509,422,938,285,982,2388,5001,982,2809,1068,2546
53011,206247,1835,230,1724,14036,21086,12101,23283,9635,4765,6851,3593,11901,4567,11028,17563,28409,3041,16594,6787,7218
53013,1460,122,7,27,72,77,40,148,29,17,18,13,37,4,21,163,265,45,116,38,201
53015,48335,1596,150,357,3240,7009,2283,6091,1825,568,1085,666,1374,424,2284,4028,7217,697,3913,1334,2194
53017,19354,3516,20,530,1042,1116,984,2158,502,310,307,234,515,113,656,1672,2695,348,1440,393,803
53019,2341,147,66,29,110,168,38,247,50,26,51,47,53,41,70,257,385,62,158,37,299
53021,34687,4742,35,459,1928,3417,1253,3768,1199,323,629,437,1682,181,2173,3022,4101,461,2685,737,1455
53023,755,40,3,4,21,22,81,88,22,6,19,8,13,1,19,96,121,7,40,16,128
53025,34097,5817,63,989,1391,4426,1652,3400,1159,385,499,327,662,126,1386,3720,3114,353,2377,556,1695
53027,27480,839,54,234,1655,2830,862,3600,954,329,617,415,709,211,1114,2598,3432,583,2547,931,2966
53029,29487,552,49,137,1974,3316,861,3726,1050,605,658,519,1331,322,1306,2682,4205,932,2739,1006,1517
53031,11056,228,14,90,786,782,363,1409,335,272,210,199,445,64,402,990,1398,319,1138,517,1095
53033,1044867,5078,293,3964,45224,83380,45932,111690,40758,86758,36074,20344,98127,24877,58160,84715,125780,21689,86812,35406,29806
53035,89190,910,111,359,5118,4567,2841,11418,3018,2273,2542,1654,6146,1043,4427,8933,14029,3165,8910,3068,4658
53037,16433,864,20,204,1103,872,717,1862,439,315,333,178,504,101,497,2432,2029,419,1997,391,1156
53039,7360,992,5,128,319,892,233,714,210,93,132,83,268,61,304,679,821,106,580,293,447
53041,32826,1235,110,348,1908,3442,1174,4609,1220,417,578,402,961,255,1436,3338,4060,797,2932,894,2710
53043,3803,280,12,149,246,193,250,383,100,57,90,42,135,26,78,517,595,72,232,51,295
53045,22360,638,25,242,1434,1770,707,2985,745,335,510,273,830,141,956,2037,2820,1009,1794,690,2419
53047,14888,2896,98,258,595,726,369,1651,320,175,208,176,348,58,345,1578,1989,400,1186,279,1233
53049,7548,504,22,87,396,865,159,848,170,88,156,92,171,31,292,691,910,182,911,248,725
53051,4380,174,142,100,233,391,141,539,142,78,90,57,126,32,124,438,641,95,308,106,423
53053,357481,2592,252,1092,25433,31837,18727,43130,20009,6414,10422,6017,15035,3864,21858,31363,50477,8827,29427,12155,18550
53055,6136,105,5,79,638,222,122,798,178,116,100,143,274,39,266,538,619,238,990,272,394
53057,54693,2081,59,253,4147,6864,1838,7047,1860,809,1301,727,2011,505,2054,4675,7482,1749,4886,1681,2664
53059,5322,274,12,44,338,636,237,513,169,75,107,85,261,78,214,496,558,98,682,152,293
53061,372986,2713,218,2053,27481,57009,14075,42871,9265,15675,11865,5965,23888,5184,18358,27066,46178,8545,28807,11582,14188
53063,210322,2155,270,673,10043,15076,9767,25918,6459,3657,10046,3069,9786,3591,11320,20129,39193,4476,19407,5755,9532
53065,16477,666,125,106,828,1864,578,2083,525,205,391,201,539,183,597,1827,2417,414,1182,360,1386
53067,110351,2068,92,387,5389,5613,3562,12236,3137,1642,2895,1546,4699,1255,6136,11170,13743,2888,8596,3615,19682
53069,1495,120,10,15,90,183,66,184,62,21,30,14,46,10,69,131,126,26,98,41,153
53071,22035,1441,27,134,878,2057,614,2292,414,290,607,272,549,75,697,3058,4015,314,1916,711,1674
53073,87640,3182,188,232,5888,9532,2963,10591,2915,1705,2038,1137,3644,820,4097,9774,11031,2612,7922,2700,4669
53075,16126,437,31,32,425,1964,499,1373,302,146,189,227,374,57,287,5343,1851,157,1320,282,830
53077,100772,22157,61,539,3942,8836,4248,10043,2913,1034,1535,1040,2191,835,2697,9344,13578,1905,6713,1782,5379
54001,6135,28,291,55,486,404,207,739,224,91,148,51,218,30,189,635,1269,48,491,146,385
54003,52069,210,113,282,3176,3955,1943,6195,2989,1611,1744,474,2813,489,2648,5522,7692,708,4738,1253,3514
54005,7513,21,730,70,276,205,227,1003,296,83,201,60,274,81,474,693,1377,62,594,258,528
54007,4263,17,177,50,414,301,118,669,95,62,83,23,128,74,123,383,777,12,372,116,269
54009,10409,7,153,138,574,1157,354,1227,429,102,304,99,429,168,417,1055,1829,189,972,345,461
54011,38005,28,121,309,1601,2427,1284,5264,907,515,908,470,1468,351,2699,3804,8666,410,4028,1160,1585
54013,2199,4,160,30,266,152,41,249,80,16,60,13,59,12,79,199,461,19,149,40,110
54015,2749,14,103,34,233,117,64,340,106,30,69,20,65,25,147,334,552,10,166,79,241
54017,2391,2,187,32,210,132,70,305,111,35,65,26,73,21,111,228,379,14,177,47,166
54019,15605,35,615,173,823,621,540,2264,546,202,390,140,500,133,796,1211,3212,286,1539,456,1123
54021,2506,6,193,23,157,182,48,307,84,21,35,19,97,13,99,435,344,12,220,51,160
54023,5005,47,40,108,453,1013,82,545,211,56,130,28,128,82,145,369,835,34,307,157,235
54025,13680,152,229,76,784,970,275,1806,286,182,213,163,412,87,657,1202,2578,127,2305,427,749
54027,9262,63,38,61,771,1306,258,1104,309,140,275,75,376,154,369,937,1421,76,717,272,540
54029,13697,5,141,197,651,1968,408,1569,658,161,500,149,581,229,655,913,2262,283,1511,403,453
54031,6196,57,20,29,462,1760,136,645,216,86,140,42,192,81,198,599,672,35,389,132,305
54033,27490,25,998,389,1784,1369,1044,3730,1243,471,591,342,1414,325,1373,2024,5347,283,2561,830,1347
54035,10842,31,123,134,654,1490,359,1331,441,144,425,109,399,92,492,803,1799,77,966,296,677
54037,25834,124,63,111,1804,1453,744,2883,1005,551,720,281,2116,259,1262,3143,2956,498,3087,826,1948
54039,81687,71,1050,876,3677,2963,2963,9739,2907,1606,3489,997,3888,1018,5907,5645,16256,857,7465,2568,7745
54041,6742,31,436,68,497,319,209,896,259,84,120,64,211,38,347,548,1386,42,661,178,348
54043,6703,14,250,89,530,356,217,991,274,77,175,53,226,29,368,660,1317,65,467,200,345
54045,9658,13,823,127,310,424,330,1376,346,142,204,81,297,61,486,807,1873,78,884,406,590
54047,4500,21,343,49,125,150,114,737,175,59,100,32,124,26,236,430,852,25,315,119,468
54049,23830,18,1059,378,1356,1512,731,3059,660,329,478,231,1133,240,1375,2427,4503,249,2182,846,1064
54051,13468,5,914,244,872,858,567,1694,424,157,400,109,443,145,648,1025,2291,200,1309,461,702
54053,8861,125,45,259,473,963,226,1098,416,86,197,73,236,79,352,879,1801,73,661,287,532
54055,21770,34,483,212,870,1353,687,3242,605,288,466,184,624,247,1249,2290,4683,247,2117,704,1185
54057,11631,36,82,124,809,1668,314,1325,396,226,262,91,443,114,455,1011,2155,99,1001,325,695
54059,6431,32,655,78,184,240,144,913,213,72,141,64,199,31,278,794,1296,47,549,172,329
54061,42028,47,1143,372,1830,2361,1081,4148,774,556,686,539,2276,591,1879,7652,8322,363,4403,1221,1784
54063,4076,75,27,36,274,659,98,554,93,37,74,25,132,19,153,393,726,34,356,91,220
54065,7202,45,90,36,531,622,274,972,390,114,220,72,294,71,323,656,1078,79,595,205,535
54067,9177,87,501,94,487,675,302,1333,293,79,158,54,296,50,351,850,1883,75,860,256,493
54069,21493,10,600,193,960,958,996,2723,549,263,656,278,953,349,1217,1816,4210,350,2257,827,1328
54071,2797,44,23,16,243,396,95,333,100,43,95,16,87,26,86,255,441,36,212,107,143
54073,2938,5,100,88,162,420,62,291,75,42,80,14,87,19,165,273,495,29,244,57,230
54075,3063,53,24,25,190,239,53,308,78,48,53,40,77,10,114,308,531,13,487,102,310
54077,12518,48,629,173,1155,965,278,1501,437,183,260,135,467,142,454,1305,2248,120,996,432,590
54079,24467,58,160,359,1640,1788,1276,3052,940,356,870,308,1184,344,1479,2063,4152,270,1993,699,1476
54081,25108,55,1264,181,932,636,888,3583,706,358,536,249,922,293,1860,1783,5536,281,2738,800,1507
54083,11140,74,375,98,606,1003,323,1344,419,139,258,97,289,66,312,956,2393,80,1029,345,934
54085,3657,2,340,40,227,594,80,432,109,45,111,31,86,24,117,333,476,25,277,93,215
54087,4969,7,256,63,379,326,149,732,161,73,146,40,140,27,187,475,978,29,375,122,304
54089,3603,39,68,31,171,148,166,512,98,56,61,46,114,23,185,383,698,33,316,108,347
54091,6614,10,251,81,423,492,185,852,287,101,127,78,295,63,276,588,1306,43,559,215,382
54093,3034,13,91,53,233,245,53,332,68,35,87,48,81,17,98,243,593,15,322,107,300
54095,3109,3,154,37,202,482,86,419,91,27,99,16,55,13,123,277,499,21,206,82,217
54097,9162,72,488,72,664,689,330,1076,392,113,172,77,340,94,331,974,1774,54,826,228,396
54099,14458,18,193,156,839,1210,452,1762,574,153,312,133,473,97,889,1437,3374,152,1123,406,705
54101,2829,88,177,26,141,296,94,338,98,22,49,17,55,10,102,300,589,15,205,56,151
54103,5186,11,303,62,378,516,137,745,225,57,132,43,151,30,232,393,796,41,450,204,280
54105,1900,5,50,20,180,178,44,265,75,21,53,13,48,11,93,189,307,30,115,58,145
54107,37247,37,499,385,2086,3484,1166,5350,1473,603,1333,378,1057,375,2032,2819,6532,390,3661,1047,2540
54109,5337,18,711,49,204,152,119,760,145,54,109,39,142,41,261,692,989,40,424,125,263
55001,7978,301,17,54,296,1106,298,1028,315,93,178,90,162,101,280,607,864,156,1092,230,710
55003,7498,79,1,49,353,939,232,886,273,111,185,54,222,54,190,601,1212,62,761,191,1043
55005,22410,382,101,85,872,5396,673,2757,804,190,574,123,506,218,913,1584,3228,577,1736,558,1133
55007,6568,55,5,61,400,493,174,728,245,107,190,69,138,55,152,609,1105,170,840,151,821
55009,130579,1064,69,687,5915,21458,6355,12800,5301,1622,8068,1168,5340,4315,6737,9938,18045,2136,11348,3927,4286
55011,7476,279,13,77,349,1351,352,669,552,124,261,42,177,176,225,637,1022,78,563,173,356
55013,6333,91,19,40,212,994,152,772,172,71,123,39,136,95,194,525,927,388,621,200,562
55015,26500,458,72,63,1399,5936,1298,2453,736,419,1351,203,917,734,1327,1940,3055,333,1974,855,977
55017,28785,332,170,70,1468,5333,1085,3462,1228,262,978,176,815,620,1166,2031,4882,281,2010,833,1583
55019,12754,505,15,34,591,3114,622,1378,677,94,308,42,210,106,342,936,1578,87,753,268,1094
55021,31564,414,54,203,1756,4950,1514,3379,1073,423,1260,278,1233,656,1119,2521,4161,425,2803,944,2398
55023,7878,177,11,37,292,1392,228,1151,227,92,233,26,159,131,416,673,1169,148,662,179,475
55025,283330,1524,131,1288,10251,20401,10935,26701,6882,15630,15280,3600,18792,7470,14381,34554,39858,5044,22104,9205,19299
55027,43384,620,67,137,2294,11022,1922,4850,1587,463,1187,274,1194,836,1484,2722,5667,458,2970,1139,2491
55029,13848,266,9,59,678,2386,337,1740,266,151,407,161,371,154,467,883,1805,224,1836,711,937
55031,21081,66,17,188,1010,1634,703,2387,1125,260,733,207,715,334,690,1907,4419,305,2327,848,1206
55033,19853,352,32,70,962,3452,808,2046,1155,182,582,144,669,420,879,2012,3138,295,1492,431,732
55035,46685,279,98,78,1553,5630,1889,5354,2028,525,2030,408,1683,1658,2470,3794,8578,584,3940,1413,2693
55037,2132,26,8,6,176,391,82,212,61,24,84,9,47,13,66,160,321,23,178,73,172
55039,51637,936,165,153,2749,11386,2192,5750,1683,830,1875,354,1206,929,1854,3552,6901,451,3913,1631,3127
55041,3827,56,0,12,126,474,79,444,158,35,126,39,75,32,100,284,412,213,311,85,766
55043,23867,635,30,95,1002,3597,1025,3162,792,425,992,169,785,302,1062,2662,3028,339,1679,601,1485
55045,19354,384,20,94,924,3213,1017,2573,554,796,670,139,685,219,685,1470,2555,257,1354,608,1137
55047,9109,146,43,48,437,2073,309,1022,363,87,356,71,215,145,280,629,1156,81,728,242,678
55049,12907,235,29,66,731,1560,681,2712,330,205,467,110,448,180,356,1066,1742,221,835,264,669
55051,2463,36,1,5,135,323,78,332,52,25,66,36,69,15,40,217,383,42,278,53,277
55053,9833,279,173,48,497,1488,299,1030,542,60,315,54,199,136,230,720,1397,77,708,238,1343
55055,43156,484,31,202,2301,8635,2519,4514,1630,669,1335,354,1467,784,2196,3211,6011,723,3050,1220,1820
55057,11311,178,17,42,419,2213,329,1478,507,77,255,74,210,140,349,733,1707,111,1256,255,961
55059,83403,253,38,320,3220,12782,4561,10450,4155,859,2369,813,3151,1925,5520,6779,11432,1233,7228,2506,3809
55061,11010,638,3,181,698,2417,447,1026,393,81,400,56,283,217,324,822,1424,120,769,269,442
55063,57191,169,47,321,2134,7096,2995,6341,2247,845,2451,555,1659,1559,2182,5381,11067,727,4969,2015,2431
55065,8395,294,7,27,418,1291,578,1228,307,139,313,41,231,83,240,826,1062,77,493,222,518
55067,9532,430,13,38,333,1612,386,1362,508,106,372,70,200,127,273,688,1272,107,754,286,595
55069,15291,213,7,69,618,3394,654,1898,572,157,1079,91,301,329,446,801,1874,189,1196,402,1001
55071,41254,1011,54,528,1858,11524,1550,4092,1377,314,1246,250,929,811,1679,2511,5364,408,3072,1101,1575
55073,69460,859,82,244,2386,14299,4267,7494,2601,744,4314,429,2211,2078,2299,4318,11176,1048,4742,1657,2212
55075,20228,363,62,88,952,5601,680,2227,639,162,562,129,450,218,565,1303,2611,273,1702,625,1016
55077,6532,222,19,52,293,1429,225,800,228,64,158,37,128,72,178,442,786,96,623,173,507
55078,1404,20,1,5,36,191,26,111,38,8,32,14,12,5,42,155,194,198,69,39,208
55079,455227,507,110,1533,11577,55037,17294,43202,14998,7989,21585,5361,21419,15953,36534,38802,81746,8733,38827,14684,19336
55081,21143,355,169,128,827,3872,863,2363,1243,174,614,135,493,419,686,1510,3435,190,1732,552,1383
55083,19417,445,18,98,1143,4457,760,2034,788,126,835,147,544,411,624,1420,2589,216,1328,441,993
55085,18038,206,13,88,863,2124,706,3065,587,305,620,167,464,334,654,1211,2613,285,1877,576,1280
55087,100417,717,63,234,5922,19351,4357,10065,3290,1547,5646,813,3633,2972,6472,6815,12474,1290,7939,3472,3345
55089,45913,159,32,167,1552,7594,2306,4546,908,893,2658,524,2837,1572,2119,4279,6129,781,3463,1484,1910
55091,3758,124,12,15,227,507,252,467,234,31,124,24,99,82,94,276,564,37,281,82,226
55093,16932,281,62,65,915,2897,687,1855,680,157,509,116,561,304,555,1792,2246,358,1577,446,869
55095,23029,297,46,88,1269,4957,811,2569,693,244,639,183,640,400,891,1849,3577,475,1690,517,1194
55097,34717,714,40,150,1247,5184,1262,4029,1594,438,3129,241,1241,636,1142,2979,4353,308,3142,1207,1681
55099,6524,118,15,36,182,1991,217,611,180,65,180,35,190,70,160,490,931,71,388,166,428
55101,99473,288,30,417,4029,19246,4748,11146,4319,1036,3230,959,3377,2113,6256,6960,14694,1465,8041,2864,4255
55103,7851,203,19,41,378,1699,291,985,243,86,224,51,168,105,287,605,1302,95,500,184,385
55105,75892,668,106,367,3473,14729,4502,9002,2455,1447,2029,542,2270,1521,3753,6026,10004,840,6564,2127,3467
55107,6300,140,23,24,222,1673,173,695,293,60,144,31,108,135,175,446,751,46,385,148,628
55109,48602,356,54,153,2502,7457,2202,4980,1581,660,2232,433,2287,2145,1732,4205,6869,688,3999,1390,2677
55111,34901,401,35,137,1688,5523,1331,4350,960,346,1103,421,1388,555,1187,2363,4235,558,4688,846,2786
55113,6905,109,4,32,300,775,157,884,200,61,195,76,150,72,158,648,911,393,678,171,931
55115,20850,550,13,94,924,4187,843,2146,709,198,813,157,499,382,667,1626,2649,668,1501,553,1671
55117,58923,648,27,193,2300,19033,2503,5564,1429,460,2457,315,1397,1138,2459,3819,7007,742,4349,1602,1481
55119,9149,325,44,28,346,2232,725,832,422,88,289,57,184,164,321,607,1128,72,524,179,582
55121,16106,368,133,56,646,4314,656,1582,800,154,518,94,362,282,426,1287,2217,124,943,385,759
55123,13822,315,17,125,639,1767,666,1529,697,208,437,97,308,599,361,1298,2620,87,945,314,793
55125,8124,64,6,29,435,508,309,1348,249,136,232,116,198,110,248,630,1050,324,1128,303,701
55127,49250,438,32,189,2405,9663,2432,5327,1578,591,1372,438,1663,691,2462,4178,5859,1029,4969,1543,2391
55129,7370,95,8,22,231,1323,176,1051,309,66,234,50,177,124,185,665,1032,113,679,204,626
55131,73285,392,95,260,3655,15699,4162,7324,1923,1287,3597,609,3161,2301,3186,5209,9332,1150,4873,2530,2540
55133,210193,452,137,901,9665,31621,12296,20434,5571,4286,11719,2696,12738,7925,10880,16643,29836,3646,14653,6968,7126
55135,27109,454,14,68,1333,7206,936,2624,837,411,979,121,612,392,993,1836,3995,299,2120,716,1163
55137,10846,448,9,39,479,2159,452,1330,447,124,350,76,308,141,367,746,1278,87,956,276,774
55139,84769,441,50,204,3454,16828,3489,9149,2665,1496,3650,684,3269,2732,5146,5707,11183,879,6845,3141,3757
55141,38723,775,29,166,1642,6543,1505,4349,2161,1005,1400,241,927,555,1306,2285,7572,289,2804,1159,2010
56001,15833,120,160,72,882,423,243,1637,355,186,419,205,790,21,405,4585,2111,230,1617,378,994
56003,4418,135,478,46,323,238,124,398,88,77,124,43,139,11,124,690,637,45,257,104,337
